37,两集不够看啊,0.327344,0.672656,0.272569,0
38,前奏太美，翻回来看看,0.40739,0.59261,0.0946894,0
33,今天两集啊,0.64845,0.35155,0.218779,2
38,啦啦啦打不过我吧,0.525728,0.474272,0.485446,1
38,为什么佘诗曼让人看着不舒服呢感觉丑,0.129777,0.870223,0.711606,0
38,不够不够看的,0.0660591,0.933941,0.853202,0
38,蘑菇街是认真的吗？,0.584445,0.415555,0.0765453,2
39,这傻不是死了，,0.0272187,0.972781,0.939514,0
43,怎么还叫娴妃，该叫皇后了,0.264624,0.735376,0.411947,0
41,不得体夫妇早被拆散了，有点郁闷,0.176584,0.823416,0.607592,0
43,女人都是宝贝,0.603547,0.396453,0.118994,2
43,还有两集我就领盒饭了,0.564886,0.435114,0.0330807,2
43,接下来的几天怎么过,0.543895,0.456105,0.12211,1
43,好希望天天更,0.685038,0.314962,0.300084,2
43,可恶的高贵妃,0.336691,0.663309,0.251799,0
44,为什么不天天更新,0.157954,0.842045,0.64899,0
46,皇后真的好美.....,0.853884,0.146116,0.675299,2
44,大爱佘诗曼,0.923712,0.0762882,0.830471,2
48,富贵使我们相遇,0.645068,0.354932,0.211263,2
48,今天过后，又要等三天，唉,0.317603,0.682397,0.294216,0
48,怎么不天天更新，等得好着急啊,0.337748,0.662252,0.249449,0
48,一天更两集，还是礼拜四到礼拜天。你每天两集也行啊,0.73458,0.26542,0.410179,2
48,可能是于正的巅峰之作了QAQ~,0.493344,0.506656,0.866886,1
49,这么早更新,0.533396,0.466604,0.332073,1
50,一如既往的没到8点就更新了,0.81782,0.18218,0.595156,2
51,这片头不错啊特效,0.834999,0.165001,0.633331,2
51,片头都不舍的错过,0.829066,0.170934,0.620146,2
52,片头都不想跳过,0.265941,0.734059,0.409019,0
54,杜比音效有什么好处么,0.32661,0.67339,0.274201,0
52,七十集，追到什么时候呀，天,0.625505,0.374495,0.167789,2
53,今天又是傅璎女孩流泪的一天,0.599561,0.400439,0.110136,2
54,加更了，同志们,0.426638,0.573362,0.0519153,0
54,明天没得了,0.721365,0.278635,0.380811,2
56,富察皇后万福金安！,0.583253,0.416747,0.0738964,2
56,我去！又更新了！好开心！！！！！,0.674499,0.325501,0.276663,2
56,两集太少了,0.241903,0.758097,0.462438,0
57,片头太精致了，都不舍得跳过,0.466663,0.533337,0.333265,1
56,从来不跳片头。,0.291839,0.708161,0.351468,0
56,田田：来看剧啊,0.623801,0.376199,0.164003,2
58,觉得璎珞属于不耐看型的那种。,0.592352,0.407648,0.0941155,2
59,喜欢富恒小哥哥,0.840214,0.159786,0.64492,2
58,让皇后晚点走吧呜呜呜呜呜,0.515883,0.484117,0.682347,1
59,建议每天更新,0.443544,0.556456,0.0143467,0
55,只有两集，舍不得看,0.558094,0.441906,0.0179858,2
59,片头从不错过,0.753551,0.246449,0.452335,2
59,每一位人物都很立体,0.85929,0.14071,0.687312,2
61,更的太慢了,0.082196,0.917804,0.817342,0
61,璎珞最后会不会背叛皇后？,0.506555,0.493445,0.868909,1
61,更新能快点吗,0.375982,0.624018,0.164484,0
16,一看标题我心一抖,0.278602,0.721398,0.380885,0
62,唉～现在才更到32,0.258035,0.741965,0.426589,0
62,这剧怕是更到国庆了嘤嘤嘤,0.486144,0.513856,0.722883,1
63,现在是周二到周日都更新的,0.729195,0.270805,0.398212,2
63,来看的都是大佬,0.572234,0.427766,0.0494083,2
63,多少集才跟皇上,0.591132,0.408868,0.0914039,2
62,开头片看1万遍也不够,0.220872,0.779128,0.509172,0
61,天天不干别的就等着更新,0.494065,0.505935,0.881309,1
64,这个侧脸好像戚薇,0.540911,0.459089,0.181771,1
66,富有让我们相遇,0.63312,0.36688,0.18471,2
66,我重新认识于妈了,0.430065,0.569935,0.0443002,0
67,更新快点不然没有耐心看了,0.476975,0.523025,0.539493,1
66,这一幕太有深宫的感觉了,0.41888,0.58112,0.0691562,0
67,好舍不得看,0.766313,0.233686,0.480697,2
69,拍着拍照，就成熟了，挺好,0.850792,0.149208,0.668427,2
70,本宫何时出场,0.517583,0.482417,0.648334,1
69,为什么不多更新几集,0.371729,0.628271,0.173935,0
71,更的太慢一天才俩集,0.127277,0.872723,0.717161,0
71,我感觉我以前看过这个,0.472801,0.527199,0.456024,1
71,于正的巅峰之作了吧,0.531494,0.468506,0.370128,1
72,潇宝贝来看了吗,0.504165,0.495835,0.916694,1
72,啦啦啦高三党明天开学啊啊,0.8226,0.1774,0.605778,2
72,同意每天更新,0.426812,0.573188,0.0515289,0
73,一天八集就好了哈哈,0.881818,0.118182,0.737373,2
72,明天又要等三天了，难受啊,0.395053,0.604947,0.122104,0
73,不舍得跳片头,0.550213,0.449787,0.000472996,2
74,希望多更新几集,0.603545,0.396455,0.11899,2
73,富有也没什么卵用。。。明天还是没得看了,0.478479,0.521521,0.569574,1
75,小张怎么还不上线,0.187134,0.812866,0.584147,0
75,这个是于妈第二个作品我喜欢之前有宫锁心欲杨幂演的,0.879726,0.120274,0.732724,2
75,快点更新啊,0.584533,0.415467,0.0767403,2
75,建议周一也更新！！！！,0.622415,0.377585,0.160921,2
76,好高级的感觉,0.842324,0.157676,0.649608,2
76,不看了，更新完了再看，不过瘾,0.470315,0.529685,0.406304,1
76,富贵让我们相识,0.60099,0.39901,0.11331,2
77,有种穿越的感觉,0.642585,0.357416,0.205743,2
77,爱我吗，爱我就为我篡改历史,0.765705,0.234295,0.479344,2
76,比甜蜜暴击好好多了,0.780862,0.219138,0.513026,2
77,高贵妃唱的,0.641542,0.358458,0.203426,2
78,本宫2天看了三十集，哈哈眼睛疼,0.827895,0.172105,0.617544,2
79,更的太慢，竟然连片头曲都舍不得跳过了😭😭,0.0491917,0.950808,0.890685,0
80,这扁头的人是贵妃娘娘唱的,0.555966,0.444034,0.0132574,2
82,这里已经没有皇后了！！！！,0.445645,0.554355,0.00967781,0
81,不我才是第一个,0.363096,0.636904,0.193119,0
81,第一次听片头曲,0.559939,0.440061,0.0220871,2
84,开头曲真是越听越高级,0.512821,0.487179,0.74358,1
82,亲爱的皇后娘娘快凉了，呜呜呜,0.601768,0.398232,0.115039,2
85,以后再也没有不得体了,0.125856,0.874144,0.72032,0
85,不是我说→_→小时阴影我一听京剧就怕,0.0945208,0.905479,0.789954,0
85,不够看，呜呜呜,0.166159,0.833841,0.630757,0
86,怎么都叫我唱啊，太后坏，我不唱了哼,0.120081,0.879919,0.733153,0
87,还不开大啊璎珞,0.339901,0.660099,0.244665,0
88,不用等周四啦,0.770691,0.229309,0.490425,2
89,编剧有两个人，望周知,0.560817,0.439183,0.024038,2
84,明天就没得看喽,0.813213,0.186787,0.584917,2
90,晚？8点就叫熬夜？,0.579679,0.420321,0.0659543,2
89,到最后却成了孤家寡人一个,0.463811,0.536189,0.276228,1
90,胃疼还追剧,0.55705,0.44295,0.0156671,2
91,好喜欢片头的京剧这是这几年最喜欢的片头于正有才,0.969398,0.0306021,0.931996,2
72,明天没有了,0.503529,0.496471,0.929415,1
91,这片头曲有点像鬼片里面的林正英演的鬼片,0.521476,0.478524,0.570481,1
91,一天八集的别走,0.663157,0.336843,0.251461,2
92,奴才不开心,0.337131,0.662869,0.250819,0
93,你们看着会卡吗,0.2696,0.7304,0.400888,0
92,让我晚点下班,0.548681,0.451319,0.0263858,1
93,听说高贵妃下线了,0.445421,0.554579,0.0101761,0
93,才8点，修的哪门子仙,0.383967,0.616033,0.14674,0
94,不会是高贵妃唱的吧,0.261178,0.738822,0.419603,0
96,于正这波操作可以,0.628105,0.371895,0.173566,2
92,片头很有感觉,0.765998,0.234002,0.479996,2
96,快点更新啊,0.584533,0.415467,0.0767403,2
96,更新每天两集,0.648483,0.351517,0.218851,2
98,不跳片头！美哭了！,0.425337,0.574663,0.0548063,0
99,杨臣来看剧了呀！,0.593486,0.406514,0.0966365,2
97,好喜欢好贵得,0.858805,0.141195,0.686234,2
95,片头每一帧画面都美,0.851602,0.148398,0.670227,2
99,一秒都舍不得跳过,0.676797,0.323203,0.28177,2
101,希望以后都能看到写实的客观历史剧,0.341644,0.658356,0.240791,0
96,嬛嬛你胖了,0.519711,0.480289,0.605788,1
102,高贵妃是直但是她也不善良啊也害过不少人,0.305119,0.694881,0.321957,0
101,片头挺有味道的◆,0.725048,0.274952,0.388996,2
102,别急，高贵妃的盒饭已经热好了,0.440584,0.559416,0.0209251,0
102,片头是高贵妃唱的吗,0.43475,0.56525,0.0338893,0
102,盒飯怎麼還不來，本宮已經等不及了,0.182704,0.817296,0.593992,0
102,导演不是于正啊,0.188629,0.811371,0.580824,0
103,很棒的剧环境真实,0.929079,0.0709207,0.842399,2
102,最后不还是由谁谁谁给败光了吗,0.231736,0.768264,0.485031,0
103,娴妃才是真正难对付的,0.401409,0.598591,0.107981,0
103,小加菲呢？？？,0.581028,0.418972,0.0689521,2
103,每次听到片头就想到甄姬,0.736706,0.263294,0.414902,2
103,名字是怎么显示的,0.348921,0.651079,0.224621,0
104,更新这么早,0.53218,0.46782,0.356407,1
103,我都忘了嘉嫔长什么样子了,0.491624,0.508376,0.832485,1
104,太后很喜欢未来的皇后娘娘,0.896203,0.103797,0.76934,2
104,我给你去热盒饭,0.370526,0.629474,0.17661,0
104,我有复活甲，我有皇上爱,0.7624,0.2376,0.471999,2
104,开心，凌晨就更,0.703861,0.296139,0.341913,2
105,大明比你大清富多了好吧，用点怎么了,0.568712,0.431288,0.0415813,2
105,我一定要强大起来,0.77981,0.22019,0.510688,2
105,娴妃很聪明，黑化了其实也还好，比其他人治理得好,0.686255,0.313745,0.302789,2
105,本宝演技这么好,0.66441,0.33559,0.254244,2
105,总感觉看娴菲说话不舒服,0.225706,0.774294,0.498432,0
105,高高什么时候领盒饭？,0.481595,0.518405,0.631893,1
106,居仔居仔更新啦快来看,0.647313,0.352687,0.216252,2
104,嘻嘻我来啦8.58,0.871403,0.128597,0.714229,2
106,多读书还是有好处的，敢于创新,0.448599,0.551401,0.00311322,0
106,啊娴真的很严格,0.72769,0.27231,0.394867,2
106,本妃不高兴,0.417361,0.582639,0.07253,0
106,不喜欢贤妃，还是本宫最可爱,0.546994,0.453006,0.0601172,1
107,康熙有个好儿子，乾隆有个好爸爸,0.730179,0.269821,0.400397,2
107,不听不听王八念经,0.470377,0.529622,0.40755,1
107,本宫才是最后的赢家,0.610021,0.389979,0.13338,2
107,说台词功底好的那个怕不是聋了，这个明显是配音,0.274786,0.725214,0.389364,0
106,什么时候行,0.570084,0.429916,0.044632,2
107,晋级的娴妃，标题亮了,0.517001,0.482999,0.659981,1
108,等剧等的好辛苦,0.552627,0.447373,0.00583715,2
108,本宫用盒饭换多更几集,0.49596,0.50404,0.919192,1
107,今天又是绿绿的一天,0.625249,0.374751,0.167221,2
108,来晚了抱歉,0.696671,0.303329,0.325934,2
108,我第一，好准时,0.739383,0.260617,0.420851,2
108,娴妃能当皇后也是有能力的,0.668741,0.331259,0.26387,2
109,本宫就是强,0.659225,0.340775,0.242723,2
109,闲妃戏份太多了都不愿意看了,0.393666,0.606334,0.125186,0
108,我媳妇最棒了,0.901618,0.0983814,0.781374,2
109,说实话那个皇上身边的太监挺可爱的,0.370696,0.629304,0.176232,0
109,贤妃戏份有点太多了,0.452484,0.547516,0.0496888,1
109,不想看闲妃,0.278094,0.721906,0.382014,0
109,本宫这集要死了，先把盒饭准备好,0.361071,0.638929,0.19762,0
110,才是真正的好吃,0.86244,0.13756,0.694311,2
110,娴妃我劝你善良,0.306924,0.693076,0.317948,0
110,为什么高贵妃的跟别人的旗头差别这么大？,0.261352,0.738648,0.419217,0
110,我什么时候才能见到璎珞,0.416797,0.583203,0.0737835,0
110,又提前放了就不能多放两集嘛,0.525853,0.474147,0.482941,1
111,富察皇后:贤妃心思好重,0.61494,0.38506,0.144312,2
110,第一次没自动跳片头，片头好美啊,0.566061,0.433939,0.0356905,2
111,来啦来啦好开心,0.745001,0.254999,0.433336,2
111,这个破开场声音忽然就大了,0.106598,0.893402,0.763115,0
111,你以为这样本宫就能听懂,0.433873,0.566128,0.035839,0
111,省点钱容易吗？都留给慈禧花了,0.286265,0.713735,0.363856,0
112,高贵妃要是哑巴就好了,0.460891,0.539109,0.217811,1
112,高贵妃是没心机，但她爱找事，本就不是心善之人,0.425695,0.574305,0.0540107,0
112,我觉得娴妃不错啊本性是好的,0.876968,0.123032,0.726595,2
112,我好像没听懂,0.53654,0.46346,0.269201,1
113,太后的发际线是米老鼠看多了吗?,0.291756,0.708244,0.351654,0
112,啥时候到我表现了,0.611731,0.388269,0.137181,2
113,高贵飞白忙活了给本宫做了嫁衣哈哈,0.885903,0.114097,0.746451,2
111,就你会算计献媚个什么玩楞,0.446556,0.553444,0.00765363,0
112,看了会儿抖音来晚了,0.256116,0.743884,0.430853,0
113,朕真是有个好媳妇,0.463642,0.536358,0.27284,1
113,看到标题就头大,0.386217,0.613783,0.14174,0
113,娴妃确实适合当皇后有善心但也够狠皇后娘娘太善了,0.614715,0.385285,0.143811,2
113,高什么时候领盒饭,0.462542,0.537458,0.250838,1
114,个个都有心机唯独皇后太善良皇后长点心吧,0.429736,0.570264,0.0450306,0
114,哼听不懂伐嗨森啊本宝宝只爱唱戏你跟我扯这些,0.24327,0.75673,0.4594,0
114,知道娴妃没有好下场我就放心了,0.764857,0.235143,0.477459,2
114,饭盒准备好了,0.510063,0.489938,0.798749,1
114,所以娴妃到底是正派还是反派,0.369678,0.630322,0.178492,0
114,看到标题就头大,0.386217,0.613783,0.14174,0
115,大猪蹄子邵银燕,0.667184,0.332816,0.26041,2
115,我最近出场很频繁啊,0.758313,0.241686,0.462919,2
115,哇，更新好快啊,0.876576,0.123424,0.725724,2
116,来人啊，本宫的盒饭怎么还没热好,0.392532,0.607468,0.127706,0
115,张艺楠你个大猪蹄子,0.457876,0.542124,0.157522,1
116,等的好辛苦,0.576925,0.423075,0.0598326,2
116,总算更了，我一个大老爷们追剧好辛苦,0.588535,0.411465,0.0856341,2
116,我以后可是皇后怎么能嫌我戏份多呢,0.608996,0.391004,0.131102,2
116,你们哪知道我大明朝当时有多富有,0.559087,0.440913,0.0201933,2
116,标题深得我心,0.616972,0.383028,0.148826,2
117,明天就更新了好高兴,0.612962,0.387038,0.139914,2
115,大猪蹄子刘芸璐,0.620561,0.379439,0.156801,2
117,本宫的饭盒热了没？本宫还等着吃呢,0.597813,0.402187,0.106252,2
117,大晚上的听你们几个女人算账真是困,0.387843,0.612157,0.138126,0
117,看着标题就知道本宫不简单,0.226274,0.773726,0.497169,0
117,再节约，我绿衣服都没得穿了,0.506083,0.493917,0.878335,1
118,也不用捧一次一吧，以前还说皇后多好多好，一下就变了,0.816891,0.183109,0.593091,2
118,高贵妃才是最单纯的，有啥说啥,0.620604,0.379396,0.156898,2
118,对台词对到最后一句都是要里讲普通话呢,0.568932,0.431068,0.0420709,2
118,这鼻孔是认真的嘛,0.690494,0.309507,0.312208,2
118,吃饱了？现在才来占个位置,0.646075,0.353925,0.213499,2
119,高贵妃下集就死了，好开心,0.661218,0.338782,0.247151,2
119,你去杀皇后，我去讨好老佛爷,0.51709,0.48291,0.658195,1
119,本宫最厉害。,0.435456,0.564544,0.032319,0
119,富察皇后是最善良的皇后，可是贤妃才是最适合的皇后,0.803688,0.196312,0.563751,2
119,好长的剧情,0.719386,0.280614,0.376414,2
118,我可真是优秀,0.583278,0.416722,0.0739515,2
119,等cp都完了就可以再见了同志们,0.574166,0.425834,0.0537015,2
117,本仙女今天来晚了,0.594059,0.405941,0.097908,2
120,啊娴真的很严格,0.72769,0.27231,0.394867,2
120,皇后善良，做好事不说而已,0.556835,0.443165,0.0151894,2
120,跟我斗太嫩了,0.353459,0.64654,0.214534,0
121,多更两集就好了,0.581835,0.418165,0.0707442,2
121,好多人看啊，本宫甚是欣慰,0.49513,0.50487,0.902601,1
120,多做善事吧,0.484015,0.515985,0.680291,1
120,高贵妃又有新对手了,0.676102,0.323898,0.280227,2
120,是时候表演真正的技术了,0.628519,0.371481,0.174486,2
121,人真多，这么早,0.523907,0.476093,0.521854,1
121,本宫的绿袍子又上线了,0.509523,0.490477,0.809544,1
121,只求更新多点，你们觉得呢,0.485778,0.514222,0.715557,1
122,说得我脑阔疼！,0.517412,0.482588,0.651766,1
122,每天更新两集多好啊,0.638762,0.361238,0.19725,2
122,阿佘每句台词结束都换成普通话真的很贴心,0.82622,0.17378,0.613822,2
121,其实本宫才是最大的赢家,0.618274,0.381726,0.15172,2
122,本宫最厉害,0.435456,0.564544,0.032319,0
123,闲妃戏太多了都不愿意看了,0.353771,0.646229,0.213842,0
122,气死宝宝了，宝宝不开心，哼╯^╰,0.216958,0.783042,0.517871,0
123,都更新完多好,0.619301,0.380699,0.154002,2
123,高贵妃什么时候领盒饭？本宫都快领盒饭了！,0.459954,0.540046,0.199075,1
123,瞪什么瞪不知道自己要领盒饭了吗,0.0782085,0.921792,0.826203,0
123,娴妃你胆儿真肥,0.413967,0.586033,0.0800741,0
124,富察皇后:娴妃心思好重,0.603855,0.396145,0.119678,2
123,嘴大的都厉害,0.550407,0.449593,0.000903871,2
122,于正还算有良心每次剪辑不多,0.387686,0.612314,0.138476,0
124,没有我舒服多了,0.682343,0.317657,0.294095,2
124,高贵妃的嘴唇好别致,0.813354,0.186646,0.585231,2
124,大猪蹄子是什么意思,0.414785,0.585215,0.0782561,0
124,因为绛唇是有一定地位的妃嫔才能做的装扮,0.649472,0.350528,0.221049,2
125,每天两集多好，拍了迟早不是放给人看的吗,0.241545,0.758455,0.463234,0
124,哇这么多人啊,0.520068,0.479932,0.598646,1
125,高贵飞什么时候领盒饭？,0.47025,0.52975,0.405005,1
125,锻炼身体最重要，不然就会让一些大猪蹄子有可乘之机,0.761643,0.238357,0.470317,2
125,不这样做韦小宝该来反清复明了,0.225544,0.774456,0.498791,0
125,上班都没有这么准时过,0.465385,0.534615,0.307699,1
126,娴妃不闲了，就连纯妃也不能纯了,0.205881,0.794119,0.542487,0
125,阿佘看这剧是为了你，觉得你不是主角真是太浪费了,0.136094,0.863906,0.697569,0
126,人家不管事儿看你拿什么沐浴,0.416183,0.583817,0.0751498,0
126,娴妃这个女人我真是多一眼都不想看她,0.314206,0.685794,0.301764,0
126,等得好辛苦呀,0.542462,0.457538,0.150757,1
127,明白了吧最大的敌人是娴妃,0.577093,0.422907,0.0602068,2
126,什么是大猪蹄子,0.43027,0.56973,0.0438435,0
127,讨好婆婆是亘古不变的好方法,0.757726,0.242274,0.461613,2
127,哇又更新了开心开心,0.859564,0.140436,0.687921,2
127,本宫劝你善良,0.256275,0.743725,0.430499,0
128,时晓雯是大猪蹄子,0.448822,0.551178,0.00261691,0
126,本宫要穿新衣服,0.58648,0.41352,0.0810658,2
127,本宫要穿新衣服,0.58648,0.41352,0.0810658,2
128,本宫就是不高兴宝宝不开心,0.340667,0.659332,0.242961,0
128,贵妇口红能多涂点吗,0.303153,0.696847,0.326326,0
128,这集的主角是本宫，哈哈哈哈开心,0.872232,0.127768,0.716071,2
129,你们已经很节俭了真的每个宫妃平均两套衣服真心不多,0.567162,0.432838,0.038138,2
128,舍不得可爱的高贵妃傻白甜下线呜呜呜,0.731855,0.268145,0.404123,2
129,本宫是如此优秀,0.594212,0.405788,0.0982481,2
128,太后，你的粉底也太厚了吧,0.253509,0.746491,0.436647,0
129,听说本宫要去领盒饭了,0.323045,0.676955,0.282122,0
129,高贵妃，你的盒饭热好了,0.492768,0.507232,0.855365,1
127,我好厉害呀,0.554215,0.445785,0.0093672,2
130,高贵妃是朕见过最可爱的反派,0.788981,0.211019,0.531068,2
129,那本宫还怎么牛奶浴,0.371712,0.628288,0.173974,0
129,姓高的什么时候被打入冷宫,0.351722,0.648278,0.218396,0
130,更新多点行呗,0.513937,0.486063,0.721253,1
130,今天更新好早啊,0.751525,0.248475,0.447832,2
130,妈耶我还只是个铂金怎么匹配的都是王者嘞,0.453246,0.546754,0.0649279,1
130,感觉两倍速才是正常的电视,0.381952,0.618048,0.151217,0
130,我就是厉害,0.419506,0.580494,0.067764,0
131,来来来，卫龙大旗扛起来！,0.578759,0.421241,0.0639094,2
131,天天更新多好,0.53167,0.46833,0.366597,1
131,导演，你什么时候让我出来啊？我盒饭都吃撑了,0.685401,0.314599,0.300892,2
131,更新的好快,0.847073,0.152927,0.660162,2
131,娴妃我劝你善良,0.306924,0.693076,0.317948,0
132,今天更新好早啊,0.751525,0.248475,0.447832,2
131,我劝你善良,0.221201,0.778799,0.508442,0
132,看我眼睛瞪得多大,0.374691,0.625309,0.167353,0
132,大家都好早啊,0.747726,0.252274,0.43939,2
132,陶军阳大猪蹄子,0.620561,0.379439,0.156801,2
133,你们都好早啊,0.741804,0.258196,0.426231,2
133,为什么古代好人都没有好报,0.575066,0.424934,0.0557027,2
132,林涵城这小子看到这了吗,0.267545,0.732455,0.405455,0
133,每天更新就好了，一周八集，什么时候才能更完,0.615883,0.384117,0.146406,2
133,要是每天都更新就好了,0.560847,0.439153,0.0241036,2
132,请不要把这部剧的成功归功于某人,0.409392,0.590608,0.0902392,0
133,预告到了五十多级,0.524038,0.475962,0.51924,1
133,希望日更的举手,0.505022,0.494978,0.899563,1
134,看本宫又穿绿衣服,0.479087,0.520913,0.581738,1
134,我不管我最可爱,0.518623,0.481376,0.627531,1
134,寰寰，你以前不是很聪明的吗？,0.114104,0.885896,0.746435,0
134,太后求你不要一捧一踩好吧,0.370125,0.629875,0.1775,0
134,太太感人了,0.503936,0.496064,0.921281,1
134,本宫有文化着呢,0.65962,0.34038,0.2436,2
135,好像多看几集呢,0.738965,0.261035,0.419921,2
135,习惯了1.5倍的速度，正常速度听她们说话好慢啊~~,0.248601,0.751399,0.447554,0
135,大猪蹄子就是大猪蹄子的意思,0.658841,0.341159,0.241869,2
136,等的好辛苦,0.576925,0.423075,0.0598326,2
135,来来来，打排位打排位，拉一拉太后这个神助攻,0.36299,0.63701,0.193356,0
135,嗨，嗯嗯嗯嗯嗯，语音输入就是好。,0.722452,0.277548,0.383226,2
136,高可爱不开心了,0.640559,0.359441,0.201243,2
136,想问一下为什么锦绣是红姐？,0.405367,0.594633,0.0991846,0
136,蓄谋已久吧你,0.405651,0.594349,0.0985527,0
136,还是我段位高,0.492807,0.507193,0.856132,1
137,高可爱快领盒饭了么,0.72667,0.27333,0.3926,2
137,巩固帅还是我帅？,0.898264,0.101736,0.77392,2
136,高贵妃表情很可爱啊,0.759247,0.240753,0.464993,2
137,诶，本宫就快下线了,0.577652,0.422348,0.0614493,2
137,大家都好准时,0.724038,0.275962,0.38675,2
137,朕花钱最厉害了,0.237939,0.762061,0.471247,0
138,我们皇后娘娘还没领盒饭好么,0.361359,0.638641,0.19698,0
137,觉得贵妃好可爱,0.676377,0.323623,0.280837,2
138,娴妃，好一个护主，你给本宫记住了,0.468132,0.531868,0.362639,1
138,高贵妇，你除了唱戏什么都不会，怎么跟我斗,0.0893965,0.910604,0.801341,0
138,太6了，一年居然能创收一百多两银子，敬重敬重,0.19857,0.80143,0.558734,0
138,朕的女人认真起来真厉害,0.743451,0.256549,0.429891,2
138,难怪以后让她做皇后，她铺垫得早了,0.316835,0.683165,0.295922,0
139,这大白眼翻出花了,0.307492,0.692508,0.316684,0
139,我什么时候能醒,0.468527,0.531473,0.370532,1
139,只有皇后和璎珞善良嘤嘤嘤,0.445834,0.554166,0.00925793,0
